pdbId,deg_0,clco_0,clce_0,dce_0,ebc_0,cfcc_0,sgc_0,deg_1,clco_1,clce_1,dce_1,ebc_1,cfcc_1,sgc_1,deg_2,clco_2,clce_2,dce_2,ebc_2,cfcc_2,sgc_2,deg_3,clco_3,clce_3,dce_3,ebc_3,cfcc_3,sgc_3,deg_4,clco_4,clce_4,dce_4,ebc_4,cfcc_4,sgc_4,deg_5,clco_5,clce_5,dce_5,ebc_5,cfcc_5,sgc_5,deg_6,clco_6,clce_6,dce_6,ebc_6,cfcc_6,sgc_6,deg_7,clco_7,clce_7,dce_7,ebc_7,cfcc_7,sgc_7,deg_8,clco_8,clce_8,dce_8,ebc_8,cfcc_8,sgc_8,deg_9,clco_9,clce_9,dce_9,ebc_9,cfcc_9,sgc_9,label
3ous:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.8414634146341463,0.993421052631579,1.0,0.9390243902439024,0.08536585365853659,0.0,0.2926829268292683,0.15853658536585366,0.006578947368421052,0.0,0.06097560975609756,0.06097560975609756,0.012195121951219513,0.6951219512195121,0.0,0.0,0.0,0.0,0.2804878048780488,0.17073170731707318,0.012195121951219513,0.0,0.0,0.0,0.0,0.2926829268292683,0.1951219512195122,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.35365853658536583,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.10975609756097561,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.08536585365853659,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,1
4fxr:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,1.0,1.0,1.0,0.9770642201834863,0.05045871559633028,0.0,0.9908256880733946,0.0,0.0,0.0,0.022935779816513763,0.07339449541284404,0.04128440366972477,0.009174311926605505,0.0,0.0,0.0,0.0,0.3853211009174312,0.22477064220183487,0.0,0.0,0.0,0.0,0.0,0.24770642201834864,0.3348623853211009,0.0,0.0,0.0,0.0,0.0,0.21100917431192662,0.1926605504587156,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.08256880733944955,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,0.07339449541284404,0.0,0.0,0.0,0.0,0.0,0.0,0.05045871559633028,0.0,0.0,0.0,0.0,0.0,1
4fxr:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,1.0,1.0,1.0,0.9908256880733946,0.05045871559633028,0.0,0.9908256880733946,0.0,0.0,0.0,0.009174311926605505,0.08256880733944955,0.03669724770642202,0.009174311926605505,0.0,0.0,0.0,0.0,0.3944954128440367,0.24311926605504589,0.0,0.0,0.0,0.0,0.0,0.22477064220183487,0.3119266055045872,0.0,0.0,0.0,0.0,0.0,0.21100917431192662,0.2018348623853211,0.0,0.0,0.0,0.0,0.0,0.022935779816513763,0.0779816513761468,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,0.09174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,1
2w43:A,0.004975124378109453,0.009950248756218905,0.0,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.009950248756218905,1.0,0.9971830985915493,1.0,0.9601990049751243,0.10945273631840796,0.004975124378109453,0.9502487562189055,0.0,0.0028169014084507044,0.0,0.03980099502487562,0.11940298507462686,0.06965174129353234,0.03980099502487562,0.0,0.0,0.0,0.0,0.30845771144278605,0.19900497512437812,0.0,0.0,0.0,0.0,0.0,0.208955223880597,0.2835820895522388,0.0,0.0,0.0,0.0,0.0,0.20398009950248755,0.21890547263681592,0.0,0.0,0.0,0.0,0.0,0.024875621890547265,0.07960199004975124,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.08955223880597014,0.0,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,1
2w43:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.9972144846796658,1.0,0.95,0.11,0.005,0.95,0.0,0.002785515320334262,0.0,0.05,0.08,0.06,0.04,0.0,0.0,0.0,0.0,0.355,0.17,0.0,0.0,0.0,0.0,0.0,0.205,0.3,0.0,0.0,0.0,0.0,0.0,0.21,0.24,0.0,0.0,0.0,0.0,0.0,0.025,0.065,0.0,0.0,0.0,0.0,0.0,0.015,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1
3ros:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004357298474945534,0.0,0.44880174291938996,1.0,0.9994082840236687,1.0,0.9498910675381264,0.07407407407407407,0.004357298474945534,0.55119825708061,0.0,0.000591715976331361,0.0,0.05010893246187364,0.09803921568627451,0.05010893246187364,0.0,0.0,0.0,0.0,0.0,0.3093681917211329,0.2875816993464052,0.0,0.0,0.0,0.0,0.0,0.2374727668845316,0.2570806100217865,0.0,0.0,0.0,0.0,0.0,0.22875816993464052,0.2657952069716776,0.0,0.0,0.0,0.0,0.0,0.032679738562091505,0.05228758169934641,0.0,0.0,0.0,0.0,0.0,0.015250544662309368,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.023965141612200435,0.0,0.0,0.0,0.0,0.0,1
4jvt:A,0.0038910505836575876,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,0.007782101167315175,0.0,0.19455252918287938,1.0,0.9935691318327974,1.0,0.9649805447470817,0.07392996108949416,0.0,0.8054474708171206,0.0,0.0053590568060021436,0.0,0.03501945525291829,0.10894941634241245,0.019455252918287938,0.0,0.0,0.0010718113612004287,0.0,0.0,0.2801556420233463,0.20622568093385213,0.0,0.0,0.0,0.0,0.0,0.2801556420233463,0.2918287937743191,0.0,0.0,0.0,0.0,0.0,0.20622568093385213,0.27626459143968873,0.0,0.0,0.0,0.0,0.0,0.0311284046692607,0.08560311284046693,0.0,0.0,0.0,0.0,0.0,0.007782101167315175,0.07392996108949416,0.0,0.0,0.0,0.0,0.0,0.0,0.042801556420233464,0.0,0.0,0.0,0.0,0.0,1
2zbc:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0,0.03614457831325301,0.963855421686747,0.9738805970149254,1.0,1.0,0.20481927710843373,0.0,0.46987951807228917,0.03614457831325301,0.026119402985074626,0.0,0.0,0.08433734939759036,0.024096385542168676,0.4939759036144578,0.0,0.0,0.0,0.0,0.3253012048192771,0.1927710843373494,0.0,0.0,0.0,0.0,0.0,0.20481927710843373,0.20481927710843373,0.0,0.0,0.0,0.0,0.0,0.14457831325301204,0.3253012048192771,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.10843373493975904,0.0,0.0,0.0,0.0,0.0,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,1
2zbc:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0,0.024096385542168676,0.963855421686747,0.9781818181818182,1.0,1.0,0.14457831325301204,0.0,0.42168674698795183,0.03614457831325301,0.02181818181818182,0.0,0.0,0.13253012048192772,0.024096385542168676,0.5542168674698795,0.0,0.0,0.0,0.0,0.3132530120481928,0.1686746987951807,0.0,0.0,0.0,0.0,0.0,0.2289156626506024,0.24096385542168675,0.0,0.0,0.0,0.0,0.0,0.13253012048192772,0.3253012048192771,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.10843373493975904,0.0,0.0,0.0,0.0,0.0,0.0,0.08433734939759036,0.0,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.0,0.0,0.0,1
2zbc:C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.8518518518518519,0.9847908745247148,1.0,1.0,0.16049382716049382,0.0,0.3950617283950617,0.14814814814814814,0.015209125475285171,0.0,0.0,0.09876543209876543,0.06172839506172839,0.5679012345679012,0.0,0.0,0.0,0.0,0.37037037037037035,0.1728395061728395,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.2345679012345679,0.0,0.0,0.0,0.0,0.0,0.12345679012345678,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.06172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,1
2zbc:D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.024691358024691357,0.8395061728395061,0.9810606060606061,1.0,1.0,0.16049382716049382,0.0,0.37037037037037035,0.16049382716049382,0.01893939393939394,0.0,0.0,0.1111111111111111,0.06172839506172839,0.6049382716049383,0.0,0.0,0.0,0.0,0.3333333333333333,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.19753086419753085,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.13580246913580246,0.2716049382716049,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,1
2zbc:E,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.024390243902439025,0.9634146341463414,0.9849056603773585,1.0,1.0,0.17073170731707318,0.0,0.3780487804878049,0.036585365853658534,0.01509433962264151,0.0,0.0,0.0975609756097561,0.04878048780487805,0.5975609756097561,0.0,0.0,0.0,0.0,0.34146341463414637,0.18292682926829268,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,0.25609756097560976,0.0,0.0,0.0,0.0,0.0,0.14634146341463414,0.2682926829268293,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.06097560975609756,0.0,0.0,0.0,0.0,0.0,1
2zbc:F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0,0.024096385542168676,0.9759036144578314,0.9705882352941176,1.0,1.0,0.14457831325301204,0.0,0.5060240963855421,0.024096385542168676,0.029411764705882353,0.0,0.0,0.13253012048192772,0.012048192771084338,0.46987951807228917,0.0,0.0,0.0,0.0,0.3373493975903614,0.1927710843373494,0.0,0.0,0.0,0.0,0.0,0.18072289156626506,0.24096385542168675,0.0,0.0,0.0,0.0,0.0,0.1686746987951807,0.3132530120481928,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.10843373493975904,0.0,0.0,0.0,0.0,0.0,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.060240963855421686,0.0,0.0,0.0,0.0,0.0,1
2zbc:G,0.012195121951219513,0.036585365853658534,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.024390243902439025,0.975609756097561,0.9693486590038314,1.0,1.0,0.14634146341463414,0.0,0.5121951219512195,0.024390243902439025,0.03065134099616858,0.0,0.0,0.0975609756097561,0.012195121951219513,0.4634146341463415,0.0,0.0,0.0,0.0,0.35365853658536583,0.18292682926829268,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.25609756097560976,0.0,0.0,0.0,0.0,0.0,0.13414634146341464,0.3048780487804878,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.036585365853658534,0.0,0.0,0.0,0.0,0.0,1
2zbc:H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.0,0.024691358024691357,0.8888888888888888,0.9691119691119691,1.0,1.0,0.13580246913580246,0.0,0.43209876543209874,0.1111111111111111,0.03088803088803089,0.0,0.0,0.1111111111111111,0.037037037037037035,0.5432098765432098,0.0,0.0,0.0,0.0,0.38271604938271603,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.20987654320987653,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.08641975308641975,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.08641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,1
1tf4:A,0.0016474464579901153,0.0032948929159802307,0.0,0.0,0.0,0.0,0.0,0.008237232289950576,0.0,0.8632619439868204,1.0,0.9954001839926403,1.0,0.9126853377265239,0.10543657331136738,0.0016474464579901153,0.13673805601317957,0.0,0.004599816007359705,0.0,0.06754530477759473,0.1070840197693575,0.06754530477759473,0.0,0.0,0.0,0.0,0.014827018121911038,0.34596375617792424,0.2701812191103789,0.0,0.0,0.0,0.0,0.004942339373970346,0.1416803953871499,0.3163097199341021,0.0,0.0,0.0,0.0,0.0,0.214168039538715,0.214168039538715,0.0,0.0,0.0,0.0,0.0,0.05930807248764415,0.042833607907743,0.0,0.0,0.0,0.0,0.0,0.014827018121911038,0.04118616144975288,0.0,0.0,0.0,0.0,0.0,0.0016474464579901153,0.042833607907743,0.0,0.0,0.0,0.0,0.0,1
1tf4:B,0.0016474464579901153,0.0032948929159802307,0.0,0.0,0.0,0.0,0.0,0.009884678747940691,0.0,0.871499176276771,1.0,0.9958658704639411,1.0,0.914332784184514,0.09555189456342669,0.0016474464579901153,0.128500823723229,0.0,0.004134129536058797,0.0,0.06589785831960461,0.11532125205930807,0.07248764415156507,0.0,0.0,0.0,0.0,0.016474464579901153,0.3393739703459638,0.26359143327841844,0.0,0.0,0.0,0.0,0.0032948929159802307,0.14991762767710048,0.31960461285008235,0.0,0.0,0.0,0.0,0.0,0.2158154859967051,0.21252059308072488,0.0,0.0,0.0,0.0,0.0,0.05601317957166392,0.042833607907743,0.0,0.0,0.0,0.0,0.0,0.014827018121911038,0.039538714991762765,0.0,0.0,0.0,0.0,0.0,0.0016474464579901153,0.044481054365733116,0.0,0.0,0.0,0.0,0.0,1
3bdi:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.028985507246376812,1.0,0.9986468200270636,1.0,0.9371980676328503,0.1111111111111111,0.0,0.9516908212560387,0.0,0.0013531799729364006,0.0,0.04830917874396135,0.09178743961352658,0.01932367149758454,0.01932367149758454,0.0,0.0,0.0,0.00966183574879227,0.3285024154589372,0.2222222222222222,0.0,0.0,0.0,0.0,0.004830917874396135,0.20772946859903382,0.2946859903381642,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.28502415458937197,0.0,0.0,0.0,0.0,0.0,0.033816425120772944,0.06280193236714976,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,1
4nt0:A,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.018691588785046728,1.0,1.0,1.0,0.9906542056074766,0.08878504672897196,0.0,0.9719626168224299,0.0,0.0,0.0,0.009345794392523364,0.08878504672897196,0.06074766355140187,0.009345794392523364,0.0,0.0,0.0,0.0,0.3644859813084112,0.21495327102803738,0.0,0.0,0.0,0.0,0.0,0.2336448598130841,0.3130841121495327,0.0,0.0,0.0,0.0,0.0,0.19626168224299065,0.205607476635514,0.0,0.0,0.0,0.0,0.0,0.02336448598130841,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,0.0,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,0.0,0.0514018691588785,0.0,0.0,0.0,0.0,0.0,1
4nt0:B,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.018691588785046728,1.0,1.0,1.0,0.9906542056074766,0.08878504672897196,0.0,0.9719626168224299,0.0,0.0,0.0,0.009345794392523364,0.08411214953271028,0.056074766355140186,0.009345794392523364,0.0,0.0,0.0,0.0,0.37383177570093457,0.22897196261682243,0.0,0.0,0.0,0.0,0.0,0.22897196261682243,0.29906542056074764,0.0,0.0,0.0,0.0,0.0,0.19626168224299065,0.21495327102803738,0.0,0.0,0.0,0.0,0.0,0.02336448598130841,0.07009345794392523,0.0,0.0,0.0,0.0,0.0,0.0,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,0.0,0.0514018691588785,0.0,0.0,0.0,0.0,0.0,1
3ssj:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9813084112149533,0.04205607476635514,0.0,0.9766355140186916,0.0,0.0,0.0,0.018691588785046728,0.0794392523364486,0.03271028037383177,0.02336448598130841,0.0,0.0,0.0,0.0,0.3691588785046729,0.21962616822429906,0.0,0.0,0.0,0.0,0.0,0.22897196261682243,0.34579439252336447,0.0,0.0,0.0,0.0,0.0,0.24766355140186916,0.2102803738317757,0.0,0.0,0.0,0.0,0.0,0.03271028037383177,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,0.0,0.08411214953271028,0.0,0.0,0.0,0.0,0.0,0.0,0.03271028037383177,0.0,0.0,0.0,0.0,0.0,1
1jbm:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.01282051282051282,0.8333333333333334,0.9711934156378601,1.0,1.0,0.15384615384615385,0.0,0.3717948717948718,0.16666666666666666,0.02880658436213992,0.0,0.0,0.16666666666666666,0.038461538461538464,0.6153846153846154,0.0,0.0,0.0,0.0,0.3974358974358974,0.21794871794871795,0.0,0.0,0.0,0.0,0.0,0.0641025641025641,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.14102564102564102,0.32051282051282054,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1
1jbm:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493150684931506,0.9659574468085106,1.0,1.0,0.136986301369863,0.0,0.3150684931506849,0.1506849315068493,0.03404255319148936,0.0,0.0,0.1917808219178082,0.0,0.6712328767123288,0.0,0.0,0.0,0.0,0.410958904109589,0.1917808219178082,0.0136986301369863,0.0,0.0,0.0,0.0,0.1095890410958904,0.2465753424657534,0.0,0.0,0.0,0.0,0.0,0.1095890410958904,0.3150684931506849,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.1095890410958904,0.0,0.0,0.0,0.0,0.0,0.0,0.0684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0684931506849315,0.0,0.0,0.0,0.0,0.0,1
