pdbId,deg_0,clco_0,clce_0,dce_0,ebc_0,cfcc_0,sgc_0,deg_1,clco_1,clce_1,dce_1,ebc_1,cfcc_1,sgc_1,deg_2,clco_2,clce_2,dce_2,ebc_2,cfcc_2,sgc_2,deg_3,clco_3,clce_3,dce_3,ebc_3,cfcc_3,sgc_3,deg_4,clco_4,clce_4,dce_4,ebc_4,cfcc_4,sgc_4,deg_5,clco_5,clce_5,dce_5,ebc_5,cfcc_5,sgc_5,deg_6,clco_6,clce_6,dce_6,ebc_6,cfcc_6,sgc_6,deg_7,clco_7,clce_7,dce_7,ebc_7,cfcc_7,sgc_7,deg_8,clco_8,clce_8,dce_8,ebc_8,cfcc_8,sgc_8,deg_9,clco_9,clce_9,dce_9,ebc_9,cfcc_9,sgc_9,label
4rkx:A,0.0,0.003937007874015748,0.0,0.0,0.0,0.0,0.0,0.011811023622047244,0.0,0.07086614173228346,1.0,0.9988399071925754,1.0,0.9881889763779528,0.12992125984251968,0.003937007874015748,0.9173228346456693,0.0,0.001160092807424594,0.0,0.011811023622047244,0.16141732283464566,0.05905511811023622,0.011811023622047244,0.0,0.0,0.0,0.0,0.3110236220472441,0.2795275590551181,0.0,0.0,0.0,0.0,0.0,0.1732283464566929,0.2755905511811024,0.0,0.0,0.0,0.0,0.0,0.17716535433070865,0.2204724409448819,0.0,0.0,0.0,0.0,0.0,0.01968503937007874,0.03937007874015748,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.07086614173228346,0.0,0.0,0.0,0.0,0.0,0.0,0.047244094488188976,0.0,0.0,0.0,0.0,0.0,0
2gok:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.30445544554455445,1.0,1.0,1.0,0.9678217821782178,0.09158415841584158,0.0024752475247524753,0.6955445544554455,0.0,0.0,0.0,0.03217821782178218,0.07425742574257425,0.04950495049504951,0.0,0.0,0.0,0.0,0.0,0.35396039603960394,0.30445544554455445,0.0,0.0,0.0,0.0,0.0,0.15594059405940594,0.2722772277227723,0.0,0.0,0.0,0.0,0.0,0.26485148514851486,0.2004950495049505,0.0,0.0,0.0,0.0,0.0,0.04455445544554455,0.054455445544554455,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.07425742574257425,0.0,0.0,0.0,0.0,0.0,0.0,0.04207920792079208,0.0,0.0,0.0,0.0,0.0,0
2gok:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.29455445544554454,1.0,1.0,1.0,0.9678217821782178,0.07920792079207921,0.0049504950495049506,0.7054455445544554,0.0,0.0,0.0,0.03217821782178218,0.08663366336633663,0.04950495049504951,0.0,0.0,0.0,0.0,0.0,0.33910891089108913,0.2995049504950495,0.0,0.0,0.0,0.0,0.0,0.1782178217821782,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.2524752475247525,0.18564356435643564,0.0,0.0,0.0,0.0,0.0,0.04950495049504951,0.06683168316831684,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.07178217821782178,0.0,0.0,0.0,0.0,0.0,0.0,0.04455445544554455,0.0,0.0,0.0,0.0,0.0,0
2oh1:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.02857142857142857,1.0,0.9878048780487805,1.0,1.0,0.12,0.005714285714285714,0.9714285714285714,0.0,0.012195121951219513,0.0,0.0,0.15428571428571428,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.37714285714285717,0.18285714285714286,0.0,0.0,0.0,0.0,0.0,0.24571428571428572,0.21714285714285714,0.0,0.0,0.0,0.0,0.0,0.09142857142857143,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.09142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0
2oh1:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.028735632183908046,1.0,0.9931506849315068,1.0,1.0,0.10919540229885058,0.0,0.9712643678160919,0.0,0.00684931506849315,0.0,0.0,0.13218390804597702,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.3793103448275862,0.21839080459770116,0.0,0.0,0.0,0.0,0.0,0.22413793103448276,0.1781609195402299,0.0,0.0,0.0,0.0,0.0,0.13218390804597702,0.3275862068965517,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.09770114942528736,0.0,0.0,0.0,0.0,0.0,0.0,0.06321839080459771,0.0,0.0,0.0,0.0,0.0,0
2oh1:C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744186046511628,1.0,0.9789473684210527,1.0,1.0,0.13372093023255813,0.0,0.8255813953488372,0.0,0.017543859649122806,0.0,0.0,0.13953488372093023,0.01744186046511628,0.0,0.0,0.0035087719298245615,0.0,0.0,0.37209302325581395,0.18023255813953487,0.0,0.0,0.0,0.0,0.0,0.22674418604651161,0.22093023255813954,0.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.3313953488372093,0.0,0.0,0.0,0.0,0.0,0.005813953488372093,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.005813953488372093,0.10465116279069768,0.0,0.0,0.0,0.0,0.0,0.0,0.05232558139534884,0.0,0.0,0.0,0.0,0.0,0
2oh1:D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.04597701149425287,1.0,0.9896013864818024,1.0,1.0,0.12643678160919541,0.005747126436781609,0.9540229885057471,0.0,0.010398613518197574,0.0,0.0,0.12643678160919541,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.3620689655172414,0.19540229885057472,0.0,0.0,0.0,0.0,0.0,0.2471264367816092,0.19540229885057472,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0
3n0z:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.06285714285714286,1.0,0.9897260273972602,1.0,1.0,0.10857142857142857,0.0,0.9371428571428572,0.0,0.010273972602739725,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.35428571428571426,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.2057142857142857,0.2342857142857143,0.0,0.0,0.0,0.0,0.0,0.1657142857142857,0.2342857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.09142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.09714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0
3n0z:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.07386363636363637,1.0,0.9931389365351629,1.0,1.0,0.09659090909090909,0.0,0.9261363636363636,0.0,0.00686106346483705,0.0,0.0,0.16477272727272727,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.23295454545454544,0.0,0.0,0.0,0.0,0.0,0.2215909090909091,0.29545454545454547,0.0,0.0,0.0,0.0,0.0,0.14204545454545456,0.21022727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.11931818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.07954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.056818181818181816,0.0,0.0,0.0,0.0,0.0,0
3i24:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02097902097902098,0.0,0.027972027972027972,1.0,0.9847494553376906,1.0,1.0,0.16083916083916083,0.0,0.916083916083916,0.0,0.013071895424836602,0.0,0.0,0.14685314685314685,0.04195804195804196,0.055944055944055944,0.0,0.002178649237472767,0.0,0.0,0.3076923076923077,0.1958041958041958,0.0,0.0,0.0,0.0,0.0,0.24475524475524477,0.1958041958041958,0.0,0.0,0.0,0.0,0.0,0.11188811188811189,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.06993006993006994,0.0,0.0,0.0,0.0,0.0,0.0,0.08391608391608392,0.0,0.0,0.0,0.0,0.0,0.0,0.04895104895104895,0.0,0.0,0.0,0.0,0.0,0
3i24:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,1.0,0.9867256637168141,1.0,1.0,0.16546762589928057,0.0,0.935251798561151,0.0,0.01327433628318584,0.0,0.0,0.1223021582733813,0.04316546762589928,0.05755395683453238,0.0,0.0,0.0,0.0,0.3381294964028777,0.18705035971223022,0.0,0.0,0.0,0.0,0.0,0.2446043165467626,0.20863309352517986,0.0,0.0,0.0,0.0,0.0,0.11510791366906475,0.3669064748201439,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.05755395683453238,0.0,0.0,0.0,0.0,0.0,0.0,0.09352517985611511,0.0,0.0,0.0,0.0,0.0,0.0,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0
2hrz:A,0.0,0.0029239766081871343,0.0,0.0,0.0,0.0,0.0,0.02046783625730994,0.0,0.3508771929824561,1.0,0.9983402489626556,1.0,0.9619883040935673,0.09649122807017543,0.005847953216374269,0.6491228070175439,0.0,0.0016597510373443983,0.0,0.038011695906432746,0.11403508771929824,0.05847953216374269,0.0,0.0,0.0,0.0,0.0,0.31871345029239767,0.20760233918128654,0.0,0.0,0.0,0.0,0.0,0.195906432748538,0.26900584795321636,0.0,0.0,0.0,0.0,0.0,0.2134502923976608,0.29239766081871343,0.0,0.0,0.0,0.0,0.0,0.038011695906432746,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0029239766081871343,0.049707602339181284,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0
3iqh:X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00967741935483871,0.0,0.18064516129032257,1.0,0.9964912280701754,1.0,0.9,0.08709677419354839,0.0,0.8193548387096774,0.0,0.0035087719298245615,0.0,0.08387096774193549,0.07419354838709677,0.041935483870967745,0.0,0.0,0.0,0.0,0.016129032258064516,0.3419354838709677,0.2806451612903226,0.0,0.0,0.0,0.0,0.0,0.2,0.27741935483870966,0.0,0.0,0.0,0.0,0.0,0.20967741935483872,0.24193548387096775,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.04516129032258064,0.0,0.0,0.0,0.0,0.0,0.02903225806451613,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0
3iqh:P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0
3m3m:A,0.0,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.03980099502487562,1.0,0.9915492957746479,1.0,0.9900497512437811,0.08955223880597014,0.0,0.9502487562189055,0.0,0.007042253521126761,0.0,0.009950248756218905,0.12935323383084577,0.03482587064676617,0.009950248756218905,0.0,0.0014084507042253522,0.0,0.0,0.34328358208955223,0.17412935323383086,0.0,0.0,0.0,0.0,0.0,0.21890547263681592,0.22885572139303484,0.0,0.0,0.0,0.0,0.0,0.18407960199004975,0.3582089552238806,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.08955223880597014,0.0,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.04975124378109453,0.0,0.0,0.0,0.0,0.0,0
3s7q:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00967741935483871,0.0,0.38064516129032255,1.0,0.9953445065176909,1.0,0.9967741935483871,0.0967741935483871,0.0032258064516129032,0.6193548387096774,0.0,0.004655493482309125,0.0,0.0032258064516129032,0.11612903225806452,0.035483870967741936,0.0,0.0,0.0,0.0,0.0,0.3580645161290323,0.2645161290322581,0.0,0.0,0.0,0.0,0.0,0.22258064516129034,0.25483870967741934,0.0,0.0,0.0,0.0,0.0,0.1774193548387097,0.24193548387096775,0.0,0.0,0.0,0.0,0.0,0.012903225806451613,0.06129032258064516,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.05806451612903226,0.0,0.0,0.0,0.0,0.0,0
4e2v:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027472527472527475,0.0,0.2445054945054945,1.0,1.0,1.0,0.9642857142857143,0.07417582417582418,0.0027472527472527475,0.7554945054945055,0.0,0.0,0.0,0.03571428571428571,0.11813186813186813,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.3159340659340659,0.2445054945054945,0.0,0.0,0.0,0.0,0.0,0.22802197802197802,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.27197802197802196,0.0,0.0,0.0,0.0,0.0,0.027472527472527472,0.04945054945054945,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.06868131868131869,0.0,0.0,0.0,0.0,0.0,0.0,0.04945054945054945,0.0,0.0,0.0,0.0,0.0,0
3d3r:A,0.0,0.060240963855421686,0.0,0.0,0.0,0.0,0.0,0.07228915662650602,0.0,0.40963855421686746,0.963855421686747,0.9224489795918367,1.0,1.0,0.18072289156626506,0.0,0.5903614457831325,0.03614457831325301,0.024489795918367346,0.0,0.0,0.1566265060240964,0.04819277108433735,0.0,0.0,0.00816326530612245,0.0,0.0,0.3614457831325301,0.13253012048192772,0.0,0.0,0.00816326530612245,0.0,0.0,0.10843373493975904,0.1686746987951807,0.0,0.0,0.00816326530612245,0.0,0.0,0.12048192771084337,0.3253012048192771,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.060240963855421686,0.0,0.0,0.0,0.0,0.0,0.0,0.13253012048192772,0.0,0.0,0.0,0.0,0.0,0
3d3r:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.425,0.9125,0.9008620689655172,1.0,1.0,0.2375,0.0,0.575,0.0875,0.05172413793103448,0.0,0.0,0.1875,0.0875,0.0,0.0,0.01293103448275862,0.0,0.0,0.3625,0.1125,0.0,0.0,0.01293103448275862,0.0,0.0,0.1,0.2,0.0,0.0,0.004310344827586207,0.0,0.0,0.0875,0.3,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.0,0
3k0b:A,0.0,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.007894736842105263,0.0,0.6342105263157894,1.0,0.9900383141762452,1.0,0.9921052631578947,0.12631578947368421,0.005263157894736842,0.36578947368421055,0.0,0.00996168582375479,0.0,0.007894736842105263,0.12894736842105264,0.04736842105263158,0.0,0.0,0.0,0.0,0.0,0.31842105263157894,0.24210526315789474,0.0,0.0,0.0,0.0,0.0,0.2,0.29736842105263156,0.0,0.0,0.0,0.0,0.0,0.1868421052631579,0.2710526315789474,0.0,0.0,0.0,0.0,0.0,0.031578947368421054,0.07105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.02368421052631579,0.0,0.0,0.0,0.0,0.0,0
1mxi:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01910828025477707,0.0,0.01910828025477707,1.0,0.9979879275653923,1.0,1.0,0.21019108280254778,0.012738853503184714,0.9617834394904459,0.0,0.002012072434607646,0.0,0.0,0.1337579617834395,0.03821656050955414,0.01910828025477707,0.0,0.0,0.0,0.0,0.29936305732484075,0.21019108280254778,0.0,0.0,0.0,0.0,0.0,0.17197452229299362,0.22929936305732485,0.0,0.0,0.0,0.0,0.0,0.1464968152866242,0.267515923566879,0.0,0.0,0.0,0.0,0.0,0.01910828025477707,0.05732484076433121,0.0,0.0,0.0,0.0,0.0,0.0,0.10828025477707007,0.0,0.0,0.0,0.0,0.0,0.0,0.07643312101910828,0.0,0.0,0.0,0.0,0.0,0
5fgu:A,0.004048582995951417,0.008097165991902834,0.0,0.0,0.0,0.0,0.0,0.012145748987854251,0.0,0.8866396761133604,1.0,0.996328029375765,1.0,0.9898785425101214,0.14777327935222673,0.0020242914979757085,0.11336032388663968,0.0,0.0030599755201958386,0.0,0.010121457489878543,0.12955465587044535,0.07692307692307693,0.0,0.0,0.0006119951040391676,0.0,0.0,0.37044534412955465,0.29959514170040485,0.0,0.0,0.0,0.0,0.0,0.16396761133603238,0.2611336032388664,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.20040485829959515,0.0,0.0,0.0,0.0,0.0,0.01417004048582996,0.048582995951417005,0.0,0.0,0.0,0.0,0.0,0.004048582995951417,0.048582995951417005,0.0,0.0,0.0,0.0,0.0,0.0,0.05465587044534413,0.0,0.0,0.0,0.0,0.0,0
5ue1:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0211864406779661,1.0,1.0,1.0,0.940677966101695,0.1059322033898305,0.0,0.9491525423728814,0.0,0.0,0.0,0.05508474576271186,0.11440677966101695,0.0423728813559322,0.029661016949152543,0.0,0.0,0.0,0.00423728813559322,0.2711864406779661,0.2923728813559322,0.0,0.0,0.0,0.0,0.0,0.17796610169491525,0.2796610169491525,0.0,0.0,0.0,0.0,0.0,0.2627118644067797,0.2033898305084746,0.0,0.0,0.0,0.0,0.0,0.0423728813559322,0.046610169491525424,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.07203389830508475,0.0,0.0,0.0,0.0,0.0,0.0,0.0635593220338983,0.0,0.0,0.0,0.0,0.0,0
5ue1:B,0.004291845493562232,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012875536480686695,1.0,1.0,1.0,0.9356223175965666,0.10300429184549356,0.0,0.9613733905579399,0.0,0.0,0.0,0.060085836909871244,0.12875536480686695,0.04291845493562232,0.02575107296137339,0.0,0.0,0.0,0.004291845493562232,0.26180257510729615,0.30472103004291845,0.0,0.0,0.0,0.0,0.0,0.1888412017167382,0.27896995708154504,0.0,0.0,0.0,0.0,0.0,0.2532188841201717,0.2017167381974249,0.0,0.0,0.0,0.0,0.0,0.04291845493562232,0.02145922746781116,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.09012875536480687,0.0,0.0,0.0,0.0,0.0,0.0,0.055793991416309016,0.0,0.0,0.0,0.0,0.0,0
