pdbId,AAA,AEE,DAL,DEI,DII,DN,EF,FI,FR,GM,HG,HP,II,LRE,LVL,MD,MF,MN,NE,NR,NV,NY,RM,YI,label,deg_0,clco_0,clce_0,dce_0,ebc_0,cfcc_0,sgc_0,deg_1,clco_1,clce_1,dce_1,ebc_1,cfcc_1,sgc_1,deg_2,clco_2,clce_2,dce_2,ebc_2,cfcc_2,sgc_2,deg_3,clco_3,clce_3,dce_3,ebc_3,cfcc_3,sgc_3,deg_4,clco_4,clce_4,dce_4,ebc_4,cfcc_4,sgc_4,deg_5,clco_5,clce_5,dce_5,ebc_5,cfcc_5,sgc_5,deg_6,clco_6,clce_6,dce_6,ebc_6,cfcc_6,sgc_6,deg_7,clco_7,clce_7,dce_7,ebc_7,cfcc_7,sgc_7,deg_8,clco_8,clce_8,dce_8,ebc_8,cfcc_8,sgc_8,deg_9,clco_9,clce_9,dce_9,ebc_9,cfcc_9,sgc_9
5UE1:B,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.004291845493562232,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012875536480686695,1.0,1.0,1.0,0.9356223175965666,0.10300429184549356,0.0,0.96137339055794,0.0,0.0,0.0,0.06008583690987125,0.12875536480686695,0.04291845493562232,0.02575107296137339,0.0,0.0,0.0,0.004291845493562232,0.2618025751072961,0.30472103004291845,0.0,0.0,0.0,0.0,0.0,0.1888412017167382,0.27896995708154504,0.0,0.0,0.0,0.0,0.0,0.2532188841201717,0.2017167381974249,0.0,0.0,0.0,0.0,0.0,0.04291845493562232,0.02145922746781116,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.09012875536480687,0.0,0.0,0.0,0.0,0.0,0.0,0.055793991416309016,0.0,0.0,0.0,0.0,0.0
2NR4:B,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.02197802197802198,1.0,0.9869494290375204,1.0,0.967032967032967,0.13736263736263735,0.0,0.9395604395604396,0.0,0.011419249592169658,0.0,0.03296703296703297,0.14285714285714285,0.04395604395604396,0.038461538461538464,0.0,0.0016313213703099511,0.0,0.0,0.3736263736263736,0.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.13736263736263735,0.27472527472527475,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21978021978021967,0.0,0.0,0.0,0.0,0.0,0.04395604395604396,0.08241758241758243,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.06593406593406594,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
5VKB:A,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0.005747126436781609,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27011494252873564,1.0,0.9991603694374476,1.0,0.9770114942528736,0.12931034482758622,0.0,0.7298850574712644,0.0,0.0008396305625524769,0.0,0.02298850574712644,0.11206896551724138,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.3591954022988505,0.2442528735632184,0.0,0.0,0.0,0.0,0.0,0.1810344827586207,0.2959770114942529,0.0,0.0,0.0,0.0,0.0,0.1925287356321839,0.2471264367816092,0.0,0.0,0.0,0.0,0.0,0.014367816091954025,0.03735632183908046,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.06321839080459771,0.0,0.0,0.0,0.0,0.0,0.0,0.02298850574712644,0.0,0.0,0.0,0.0,0.0
3C1Q:A,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008620689655172414,0.02586206896551724,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.017241379310344827,1.0,0.9953703703703703,1.0,0.956896551724138,0.07758620689655173,0.0,0.6637931034482759,0.0,0.0046296296296296285,0.0,0.04310344827586207,0.0603448275862069,0.008620689655172414,0.3189655172413793,0.0,0.0,0.0,0.0,0.29310344827586204,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.2327586206896552,0.2672413793103448,0.0,0.0,0.0,0.0,0.0,0.25,0.3362068965517241,0.0,0.0,0.0,0.0,0.0,0.04310344827586207,0.07758620689655173,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.04310344827586207,0.0,0.0,0.0,0.0,0.0
4GD0:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026809651474530827,0.0,0.27882037533512066,1.0,0.9985130111524164,1.0,0.9812332439678284,0.0777479892761394,0.0,0.7211796246648794,0.0,0.0014869888475836429,0.0,0.01876675603217158,0.12332439678284182,0.05630026809651475,0.0,0.0,0.0,0.0,0.0,0.3136729222520107,0.2412868632707775,0.0,0.0,0.0,0.0,0.0,0.2386058981233244,0.2546916890080429,0.0,0.0,0.0,0.0,0.0,0.20107238605898128,0.2680965147453083,0.0,0.0,0.0,0.0,0.0,0.02949061662198392,0.06166219839142091,0.0,0.0,0.0,0.0,0.0,0.013404825737265416,0.07506702412868632,0.0,0.0,0.0,0.0,0.0,0.0,0.04289544235924933,0.0,0.0,0.0,0.0,0.0
3RGG:B,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.08974358974358974,1.0,0.9904942965779469,1.0,1.0,0.1153846153846154,0.0,0.903846153846154,0.0,0.005703422053231939,0.0,0.0,0.1282051282051282,0.08333333333333333,0.00641025641025641,0.0,0.0038022813688212928,0.0,0.0,0.35897435897435903,0.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.2243589743589744,0.2243589743589744,0.0,0.0,0.0,0.0,0.0,0.14743589743589744,0.3269230769230769,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.10897435897435898,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0576923076923077,0.0,0.0,0.0,0.0,0.0
4R1H:B,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.18421052631578946,1.0,0.9624060150375942,1.0,1.0,0.07017543859649122,0.0,0.8157894736842105,0.0,0.02506265664160401,0.0,0.0,0.11403508771929825,0.0,0.0,0.0,0.010025062656641605,0.0,0.0,0.32456140350877194,0.07894736842105263,0.0,0.0,0.0025062656641604013,0.0,0.0,0.32456140350877194,0.2368421052631579,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.09649122807017543,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.09649122807017543,0.0,0.0,0.0,0.0,0.0,0.0,0.04385964912280702,0.0,0.0,0.0,0.0,0.0
3SG0:A,2,0,0,0,0,1,2,2,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0.002770083102493075,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11911357340720224,1.0,1.0,1.0,0.9889196675900276,0.0664819944598338,0.0,0.8808864265927978,0.0,0.0,0.0,0.0110803324099723,0.09141274238227147,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.3656509695290859,0.293628808864266,0.0,0.0,0.0,0.0,0.0,0.21329639889196675,0.2742382271468144,0.0,0.0,0.0,0.0,0.0,0.21606648199445985,0.2299168975069252,0.0,0.0,0.0,0.0,0.0,0.04155124653739612,0.05540166204986149,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0664819944598338,0.0,0.0,0.0,0.0,0.0,0.0,0.024930747922437674,0.0,0.0,0.0,0.0,0.0
3B1V:A,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0.0037735849056603774,0.011320754716981131,0.0,0.0,0.0,0.0,0.0,0.022641509433962263,0.0,0.13962264150943396,1.0,0.9945593035908596,1.0,0.9773584905660376,0.09433962264150944,0.011320754716981131,0.8603773584905661,0.0,0.004352557127312296,0.0,0.022641509433962263,0.12452830188679245,0.06037735849056604,0.0,0.0,0.001088139281828074,0.0,0.0,0.3169811320754717,0.21132075471698114,0.0,0.0,0.0,0.0,0.0,0.22264150943396227,0.2377358490566037,0.0,0.0,0.0,0.0,0.0,0.17735849056603772,0.29056603773584905,0.0,0.0,0.0,0.0,0.0,0.0339622641509434,0.07169811320754718,0.0,0.0,0.0,0.0,0.0,0.0037735849056603774,0.06037735849056604,0.0,0.0,0.0,0.0,0.0,0.0,0.045283018867924525,0.0,0.0,0.0,0.0,0.0
5DCL:A,1,0,0,0,0,0,0,4,1,0,0,1,2,0,0,2,0,0,0,0,1,0,0,2,0,0.008547008547008548,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.06837606837606837,1.0,0.986842105263158,1.0,1.0,0.11965811965811965,0.0,0.7948717948717948,0.0,0.010526315789473684,0.0,0.0,0.17094017094017094,0.02564102564102564,0.13675213675213674,0.0,0.002631578947368421,0.0,0.0,0.3418803418803419,0.1623931623931624,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.11965811965811965,0.29914529914529914,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.09401709401709404,0.0,0.0,0.0,0.0,0.0,0.0,0.06837606837606837,0.0,0.0,0.0,0.0,0.0
1JO0:A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.010309278350515464,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,1.0,0.9673202614379084,1.0,1.0,0.17525773195876287,0.010309278350515464,0.711340206185567,0.0,0.032679738562091505,0.0,0.0,0.16494845360824742,0.05154639175257732,0.28865979381443296,0.0,0.0,0.0,0.0,0.26804123711340205,0.13402061855670105,0.0,0.0,0.0,0.0,0.0,0.24742268041237114,0.1855670103092784,0.0,0.0,0.0,0.0,0.0,0.12371134020618554,0.3608247422680412,0.0,0.0,0.0,0.0,0.0,0.0,0.08247422680412371,0.0,0.0,0.0,0.0,0.0,0.0,0.08247422680412371,0.0,0.0,0.0,0.0,0.0,0.0,0.08247422680412371,0.0,0.0,0.0,0.0,0.0
3HV2:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,1.0,0.9930875576036866,1.0,0.96,0.08800000000000001,0.0,0.736,0.0,0.004608294930875576,0.0,0.04,0.128,0.024,0.264,0.0,0.002304147465437788,0.0,0.0,0.304,0.20800000000000002,0.0,0.0,0.0,0.0,0.0,0.256,0.184,0.0,0.0,0.0,0.0,0.0,0.168,0.32799999999999996,0.0,0.0,0.0,0.0,0.0,0.032,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.0,0.0,0.0,0.0,0.0
2GHS:A,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006779661016949152,0.0,0.04406779661016949,1.0,1.0,1.0,0.9627118644067796,0.09152542372881356,0.0,0.9559322033898304,0.0,0.0,0.0,0.03389830508474576,0.13898305084745766,0.061016949152542375,0.0,0.0,0.0,0.0,0.003389830508474576,0.3389830508474576,0.3457627118644068,0.0,0.0,0.0,0.0,0.0,0.14915254237288136,0.28135593220338984,0.0,0.0,0.0,0.0,0.0,0.2237288135593221,0.1864406779661017,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.05423728813559322,0.0,0.0,0.0,0.0,0.0,0.013559322033898305,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.003389830508474576,0.020338983050847456,0.0,0.0,0.0,0.0,0.0
2FRE:A,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.22,1.0,0.9827044025157232,1.0,0.945,0.15,0.015,0.78,0.0,0.0110062893081761,0.0,0.05,0.195,0.065,0.0,0.0,0.006289308176100629,0.0,0.005,0.355,0.17,0.0,0.0,0.0,0.0,0.0,0.12,0.285,0.0,0.0,0.0,0.0,0.0,0.14,0.2,0.0,0.0,0.0,0.0,0.0,0.015,0.115,0.0,0.0,0.0,0.0,0.0,0.005,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0
4QGO:B,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,0.004672897196261682,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.018691588785046728,0.0,0.02336448598130841,1.0,1.0,1.0,0.9813084112149532,0.1542056074766355,0.0,0.9532710280373832,0.0,0.0,0.0,0.018691588785046728,0.1542056074766355,0.10280373831775699,0.02336448598130841,0.0,0.0,0.0,0.0,0.3037383177570093,0.2476635514018692,0.0,0.0,0.0,0.0,0.0,0.1542056074766355,0.26635514018691586,0.0,0.0,0.0,0.0,0.0,0.17757009345794392,0.19626168224299065,0.0,0.0,0.0,0.0,0.0,0.032710280373831765,0.07009345794392523,0.0,0.0,0.0,0.0,0.0,0.0,0.032710280373831765,0.0,0.0,0.0,0.0,0.0,0.0,0.07476635514018691,0.0,0.0,0.0,0.0,0.0
5O4J:C,1,0,0,0,1,1,2,0,0,0,0,0,2,0,0,2,0,1,1,0,1,1,0,1,0,0.0038022813688212928,0.01140684410646388,0.0,0.0,0.0,0.0,0.0,0.01140684410646388,0.0,0.1596958174904943,1.0,0.9966996699669968,1.0,0.988593155893536,0.1140684410646388,0.0,0.8403041825095057,0.0,0.0033003300330033004,0.0,0.01140684410646388,0.11026615969581748,0.05703422053231939,0.0,0.0,0.0,0.0,0.0,0.33840304182509506,0.2357414448669201,0.0,0.0,0.0,0.0,0.0,0.1825095057034221,0.2965779467680608,0.0,0.0,0.0,0.0,0.0,0.22433460076045628,0.2281368821292776,0.0,0.0,0.0,0.0,0.0,0.01140684410646388,0.07224334600760456,0.0,0.0,0.0,0.0,0.0,0.0038022813688212928,0.04562737642585552,0.0,0.0,0.0,0.0,0.0,0.0,0.053231939163498096,0.0,0.0,0.0,0.0,0.0
2Y5P:D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.9041095890410958,0.9675925925925926,1.0,1.0,0.2054794520547945,0.0,0.5616438356164384,0.0958904109589041,0.027777777777777776,0.0,0.0,0.2465753424657534,0.0821917808219178,0.4383561643835616,0.0,0.0046296296296296285,0.0,0.0,0.3013698630136986,0.1232876712328767,0.0,0.0,0.0,0.0,0.0,0.1232876712328767,0.3013698630136986,0.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.2328767123287671,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0821917808219178,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0958904109589041,0.0,0.0,0.0,0.0,0.0
