pdbId,AAA,AEE,DAL,DEI,DII,DN,EF,FI,FR,GM,HG,HP,II,LRE,LVL,MD,MF,MN,NE,NR,NV,NY,RM,YI,label,deg_0,clco_0,clce_0,dce_0,ebc_0,cfcc_0,sgc_0,deg_1,clco_1,clce_1,dce_1,ebc_1,cfcc_1,sgc_1,deg_2,clco_2,clce_2,dce_2,ebc_2,cfcc_2,sgc_2,deg_3,clco_3,clce_3,dce_3,ebc_3,cfcc_3,sgc_3,deg_4,clco_4,clce_4,dce_4,ebc_4,cfcc_4,sgc_4,deg_5,clco_5,clce_5,dce_5,ebc_5,cfcc_5,sgc_5,deg_6,clco_6,clce_6,dce_6,ebc_6,cfcc_6,sgc_6,deg_7,clco_7,clce_7,dce_7,ebc_7,cfcc_7,sgc_7,deg_8,clco_8,clce_8,dce_8,ebc_8,cfcc_8,sgc_8,deg_9,clco_9,clce_9,dce_9,ebc_9,cfcc_9,sgc_9
2HLY:A,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004878048780487805,0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.01951219512195122,0.0,0.08292682926829269,1.0,0.992548435171386,1.0,0.9853658536585366,0.12682926829268293,0.0,0.9073170731707316,0.0,0.005961251862891207,0.0,0.014634146341463415,0.16097560975609754,0.06341463414634146,0.00975609756097561,0.0,0.0014903129657228018,0.0,0.0,0.3560975609756097,0.2,0.0,0.0,0.0,0.0,0.0,0.15609756097560976,0.28292682926829266,0.0,0.0,0.0,0.0,0.0,0.13658536585365855,0.2585365853658537,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.05853658536585366,0.0,0.0,0.0,0.0,0.0,0.014634146341463415,0.08292682926829269,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0
3KLQ:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364963503649635,0.0,0.26277372262773724,1.0,0.9397905759162304,1.0,1.0,0.27007299270072993,0.0,0.7372262773722628,0.0,0.05759162303664921,0.0,0.0,0.2116788321167883,0.0948905109489051,0.0,0.0,0.002617801047120419,0.0,0.0,0.3138686131386861,0.19708029197080293,0.0,0.0,0.0,0.0,0.0,0.08759124087591241,0.2773722627737226,0.0,0.0,0.0,0.0,0.0,0.08029197080291971,0.24817518248175185,0.0,0.0,0.0,0.0,0.0,0.0,0.051094890510948905,0.0,0.0,0.0,0.0,0.0,0.0,0.06569343065693431,0.0,0.0,0.0,0.0,0.0,0.0,0.06569343065693431,0.0,0.0,0.0,0.0,0.0
4ONE:D,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.008130081300813009,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.08130081300813008,1.0,0.9988412514484356,1.0,0.9430894308943092,0.1097560975609756,0.008130081300813009,0.91869918699187,0.0,0.0011587485515643105,0.0,0.05691056910569105,0.11788617886178862,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.32113821138211385,0.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.1910569105691057,0.32113821138211385,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.22764227642276424,0.0,0.0,0.0,0.0,0.0,0.044715447154471545,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.06910569105691057,0.0,0.0,0.0,0.0,0.0,0.0,0.02032520325203252,0.0,0.0,0.0,0.0,0.0
3IS0:X,1,0,0,1,0,2,2,0,1,0,0,1,2,0,0,1,0,0,0,2,3,4,0,5,0,0.0025510204081632647,0.0025510204081632647,0.0,0.0,0.0,0.0,0.0,0.005102040816326529,0.0,0.8596938775510204,1.0,0.996114996114996,1.0,1.0,0.1326530612244898,0.0,0.14030612244897958,0.0,0.003108003108003108,0.0,0.0,0.18112244897959184,0.07142857142857142,0.0,0.0,0.000777000777000777,0.0,0.0,0.34438775510204084,0.3112244897959184,0.0,0.0,0.0,0.0,0.0,0.17346938775510204,0.2959183673469388,0.0,0.0,0.0,0.0,0.0,0.14540816326530612,0.1913265306122449,0.0,0.0,0.0,0.0,0.0,0.012755102040816329,0.02806122448979592,0.0,0.0,0.0,0.0,0.0,0.0025510204081632647,0.05867346938775511,0.0,0.0,0.0,0.0,0.0,0.0,0.040816326530612235,0.0,0.0,0.0,0.0,0.0
5TW9:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4126984126984127,0.9392523364485982,1.0,1.0,0.09523809523809523,0.0,0.3809523809523809,0.5873015873015873,0.060747663551401876,0.0,0.0,0.1111111111111111,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.3333333333333333,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.3015873015873016,0.2380952380952381,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.12698412698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,0.0,0.0,0.0,0.0,0.0
5LUN:D,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0.005847953216374269,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0029239766081871343,0.0,0.2280701754385965,1.0,0.999140154772141,1.0,0.9795321637426899,0.11695906432748535,0.0,0.7719298245614035,0.0,0.0008598452278589854,0.0,0.02046783625730994,0.1286549707602339,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.3538011695906433,0.2251461988304093,0.0,0.0,0.0,0.0,0.0,0.1812865497076024,0.3128654970760234,0.0,0.0,0.0,0.0,0.0,0.195906432748538,0.2456140350877193,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.04678362573099415,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,0.04678362573099415,0.0,0.0,0.0,0.0,0.0,0.0,0.029239766081871343,0.0,0.0,0.0,0.0,0.0
3FJ4:A,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22911051212938005,1.0,0.9992553983618764,1.0,0.9191374663072776,0.09164420485175202,0.0,0.7708894878706201,0.0,0.0007446016381236039,0.0,0.0646900269541779,0.11320754716981132,0.07816711590296496,0.0,0.0,0.0,0.0,0.016172506738544475,0.31536388140161725,0.2371967654986523,0.0,0.0,0.0,0.0,0.0,0.1967654986522911,0.2991913746630728,0.0,0.0,0.0,0.0,0.0,0.24797843665768202,0.22911051212938005,0.0,0.0,0.0,0.0,0.0,0.01078167115902965,0.05390835579514825,0.0,0.0,0.0,0.0,0.0,0.024258760107816708,0.07547169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.024258760107816708,0.0,0.0,0.0,0.0,0.0
2ODK:C,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.9664804469273744,1.0,1.0,0.0784313725490196,0.0,0.09803921568627452,0.8039215686274509,0.0223463687150838,0.0,0.0,0.09803921568627452,0.0,0.6862745098039216,0.0196078431372549,0.0111731843575419,0.0,0.0,0.4117647058823529,0.09803921568627452,0.215686274509804,0.0,0.0,0.0,0.0,0.2352941176470588,0.19607843137254904,0.0,0.0,0.0,0.0,0.0,0.1568627450980392,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13725490196078433,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.13725490196078433,0.0,0.0,0.0,0.0,0.0,0.0,0.09803921568627452,0.0,0.0,0.0,0.0,0.0
5I02:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0.002808988764044944,0.005617977528089888,0.0,0.0,0.0,0.0,0.0,0.005617977528089888,0.0,0.2640449438202247,1.0,0.9992266047950504,1.0,0.9662921348314608,0.06741573033707865,0.002808988764044944,0.7359550561797753,0.0,0.0007733952049497294,0.0,0.033707865168539325,0.11797752808988765,0.05898876404494384,0.0,0.0,0.0,0.0,0.0,0.3202247191011236,0.2303370786516854,0.0,0.0,0.0,0.0,0.0,0.22191011235955047,0.26685393258426965,0.0,0.0,0.0,0.0,0.0,0.21348314606741567,0.28651685393258425,0.0,0.0,0.0,0.0,0.0,0.03932584269662921,0.04213483146067416,0.0,0.0,0.0,0.0,0.0,0.011235955056179777,0.07303370786516854,0.0,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0
2H8O:A,1,0,0,1,1,1,0,1,0,1,1,0,3,1,0,2,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00353356890459364,0.0,0.1802120141342756,1.0,0.9945553539019965,1.0,0.7950530035335689,0.07773851590106008,0.0,0.8197879858657244,0.0,0.004537205081669693,0.0,0.1943462897526501,0.0706713780918728,0.0176678445229682,0.0,0.0,0.0009074410163339383,0.0,0.01060070671378092,0.2296819787985865,0.1519434628975265,0.0,0.0,0.0,0.0,0.0,0.26501766784452296,0.2932862190812721,0.0,0.0,0.0,0.0,0.0,0.2508833922261484,0.3462897526501767,0.0,0.0,0.0,0.0,0.0,0.08480565371024736,0.04593639575971732,0.0,0.0,0.0,0.0,0.0,0.0176678445229682,0.07420494699646643,0.0,0.0,0.0,0.0,0.0,0.0,0.0706713780918728,0.0,0.0,0.0,0.0,0.0
1BXT:A,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0.0,0.0045045045045045045,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.12162162162162166,1.0,0.9958391123439668,1.0,1.0,0.12612612612612611,0.0,0.8783783783783784,0.0,0.004160887656033287,0.0,0.0,0.14414414414414414,0.07657657657657657,0.0,0.0,0.0,0.0,0.0,0.40540540540540543,0.2747747747747748,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.2432432432432433,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.2297297297297297,0.0,0.0,0.0,0.0,0.0,0.009009009009009007,0.0945945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.054054054054054064,0.0,0.0,0.0,0.0,0.0,0.0,0.022522522522522518,0.0,0.0,0.0,0.0,0.0
5V2Z:A,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0.002857142857142857,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.2742857142857143,1.0,0.9991624790619764,1.0,0.9742857142857144,0.12857142857142856,0.0,0.7257142857142858,0.0,0.0008375209380234506,0.0,0.025714285714285717,0.12285714285714285,0.08,0.0,0.0,0.0,0.0,0.0,0.3514285714285714,0.2542857142857143,0.0,0.0,0.0,0.0,0.0,0.18571428571428567,0.2914285714285714,0.0,0.0,0.0,0.0,0.0,0.18571428571428567,0.2457142857142857,0.0,0.0,0.0,0.0,0.0,0.014285714285714284,0.03714285714285714,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.06285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.025714285714285717,0.0,0.0,0.0,0.0,0.0
1F7B:C,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0.003508771929824561,0.003508771929824561,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.17894736842105266,1.0,0.9971014492753624,1.0,0.9824561403508772,0.04912280701754386,0.0,0.8210526315789474,0.0,0.0028985507246376808,0.0,0.017543859649122806,0.10175438596491228,0.02807017543859649,0.0,0.0,0.0,0.0,0.0,0.3263157894736842,0.24210526315789474,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.2350877192982456,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.2982456140350877,0.0,0.0,0.0,0.0,0.0,0.03157894736842105,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.003508771929824561,0.10175438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.038596491228070184,0.0,0.0,0.0,0.0,0.0
3FQ3:G,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.0,0.05747126436781608,1.0,0.9965217391304348,1.0,0.9942528735632185,0.1724137931034483,0.0,0.9252873563218392,0.0,0.003478260869565217,0.0,0.005747126436781609,0.13793103448275862,0.045977011494252866,0.017241379310344827,0.0,0.0,0.0,0.0,0.3218390804597701,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.16091954022988506,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.28160919540229884,0.0,0.0,0.0,0.0,0.0,0.03448275862068965,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.0
2GQ8:A,1,0,0,0,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0.0027397260273972607,0.0054794520547945215,0.0,0.0,0.0,0.0,0.0,0.010958904109589041,0.0,0.08493150684931508,1.0,1.0,1.0,0.96986301369863,0.0958904109589041,0.0027397260273972607,0.9150684931506852,0.0,0.0,0.0,0.030136986301369864,0.0958904109589041,0.0821917808219178,0.0,0.0,0.0,0.0,0.0,0.2931506849315069,0.2958904109589041,0.0,0.0,0.0,0.0,0.0,0.1972602739726028,0.2712328767123288,0.0,0.0,0.0,0.0,0.0,0.2602739726027397,0.19452054794520549,0.0,0.0,0.0,0.0,0.0,0.03561643835616438,0.046575342465753435,0.0,0.0,0.0,0.0,0.0,0.00821917808219178,0.07397260273972603,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0
4IME:G,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.0034129692832764505,0.0034129692832764505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1945392491467577,1.0,0.9981024667931688,1.0,0.9795221843003412,0.06825938566552901,0.006825938566552901,0.8054607508532423,0.0,0.00189753320683112,0.0,0.020477815699658702,0.11262798634812285,0.034129692832764506,0.0,0.0,0.0,0.0,0.0,0.32081911262798635,0.20136518771331047,0.0,0.0,0.0,0.0,0.0,0.2593856655290102,0.2627986348122867,0.0,0.0,0.0,0.0,0.0,0.20136518771331047,0.2969283276450512,0.0,0.0,0.0,0.0,0.0,0.027303754266211604,0.054607508532423216,0.0,0.0,0.0,0.0,0.0,0.006825938566552901,0.10580204778156996,0.0,0.0,0.0,0.0,0.0,0.0,0.034129692832764506,0.0,0.0,0.0,0.0,0.0
4IMC:A,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18835616438356165,1.0,0.997148288973384,1.0,0.9828767123287672,0.07191780821917808,0.003424657534246575,0.8116438356164384,0.0,0.0028517110266159697,0.0,0.017123287671232876,0.10616438356164384,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.3321917808219178,0.2054794520547945,0.0,0.0,0.0,0.0,0.0,0.24315068493150685,0.24315068493150685,0.0,0.0,0.0,0.0,0.0,0.2123287671232877,0.3047945205479452,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.06506849315068493,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.09931506849315068,0.0,0.0,0.0,0.0,0.0,0.0,0.03767123287671234,0.0,0.0,0.0,0.0,0.0
2GOK:A,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.30445544554455445,1.0,1.0,1.0,0.9678217821782178,0.09158415841584157,0.0024752475247524753,0.6955445544554455,0.0,0.0,0.0,0.03217821782178218,0.07425742574257425,0.04950495049504952,0.0,0.0,0.0,0.0,0.0,0.35396039603960394,0.30445544554455445,0.0,0.0,0.0,0.0,0.0,0.15594059405940594,0.2722772277227723,0.0,0.0,0.0,0.0,0.0,0.2648514851485149,0.2004950495049505,0.0,0.0,0.0,0.0,0.0,0.04455445544554455,0.054455445544554455,0.0,0.0,0.0,0.0,0.0,0.0099009900990099,0.07425742574257425,0.0,0.0,0.0,0.0,0.0,0.0,0.04207920792079208,0.0,0.0,0.0,0.0,0.0
1S38:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2032967032967033,1.0,1.0,1.0,0.9642857142857144,0.07692307692307693,0.0,0.7967032967032966,0.0,0.0,0.0,0.03571428571428571,0.10164835164835163,0.0521978021978022,0.0,0.0,0.0,0.0,0.0,0.3269230769230769,0.24175824175824176,0.0,0.0,0.0,0.0,0.0,0.23626373626373626,0.28846153846153844,0.0,0.0,0.0,0.0,0.0,0.20604395604395606,0.2582417582417583,0.0,0.0,0.0,0.0,0.0,0.03296703296703297,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.06868131868131869,0.0,0.0,0.0,0.0,0.0,0.0,0.046703296703296704,0.0,0.0,0.0,0.0,0.0
