pdbId,AAA,AEE,DAL,DEI,DII,DN,EF,FI,FR,GM,HG,HP,II,LRE,LVL,MD,MF,MN,NE,NR,NV,NY,RM,YI,label,deg_0,clco_0,clce_0,dce_0,ebc_0,cfcc_0,sgc_0,deg_1,clco_1,clce_1,dce_1,ebc_1,cfcc_1,sgc_1,deg_2,clco_2,clce_2,dce_2,ebc_2,cfcc_2,sgc_2,deg_3,clco_3,clce_3,dce_3,ebc_3,cfcc_3,sgc_3,deg_4,clco_4,clce_4,dce_4,ebc_4,cfcc_4,sgc_4,deg_5,clco_5,clce_5,dce_5,ebc_5,cfcc_5,sgc_5,deg_6,clco_6,clce_6,dce_6,ebc_6,cfcc_6,sgc_6,deg_7,clco_7,clce_7,dce_7,ebc_7,cfcc_7,sgc_7,deg_8,clco_8,clce_8,dce_8,ebc_8,cfcc_8,sgc_8,deg_9,clco_9,clce_9,dce_9,ebc_9,cfcc_9,sgc_9
1T82:C,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.006944444444444444,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02083333333333333,1.0,0.9834024896265559,1.0,1.0,0.11805555555555555,0.0,0.9097222222222222,0.0,0.016597510373443983,0.0,0.0,0.1875,0.04861111111111111,0.06944444444444445,0.0,0.0,0.0,0.0,0.2916666666666667,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.25,0.0,0.0,0.0,0.0,0.0,0.1736111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.09027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0763888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.04861111111111111,0.0,0.0,0.0,0.0,0.0
2JLI:A,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.980169971671388,1.0,0.99,0.09,0.0,0.59,0.02,0.019830028328611898,0.0,0.01,0.13,0.02,0.41,0.0,0.0,0.0,0.0,0.33,0.17,0.0,0.0,0.0,0.0,0.0,0.27,0.21,0.0,0.0,0.0,0.0,0.0,0.15,0.32,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
4AY0:B,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,2,0,0,1,0,0.005291005291005291,0.021164021164021163,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.35978835978835977,1.0,0.9805309734513274,1.0,1.0,0.21164021164021168,0.0,0.6402116402116402,0.0,0.01592920353982301,0.0,0.0,0.15343915343915346,0.052910052910052914,0.0,0.0,0.001769911504424779,0.0,0.0,0.3862433862433862,0.24867724867724866,0.0,0.0,0.001769911504424779,0.0,0.0,0.08465608465608465,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.1058201058201058,0.2433862433862433,0.0,0.0,0.0,0.0,0.0,0.01058201058201058,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0
3UUG:A,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.1762917933130699,1.0,0.9983579638752051,1.0,0.939209726443769,0.06079027355623101,0.0,0.8237082066869301,0.0,0.0016420361247947454,0.0,0.0486322188449848,0.10030395136778117,0.030395136778115506,0.0,0.0,0.0,0.0,0.0121580547112462,0.3100303951367781,0.2401215805471125,0.0,0.0,0.0,0.0,0.0,0.2522796352583587,0.3161094224924012,0.0,0.0,0.0,0.0,0.0,0.2218844984802432,0.2340425531914893,0.0,0.0,0.0,0.0,0.0,0.0364741641337386,0.05167173252279635,0.0,0.0,0.0,0.0,0.0,0.015197568389057753,0.0911854103343465,0.0,0.0,0.0,0.0,0.0,0.0,0.0364741641337386,0.0,0.0,0.0,0.0,0.0
1HTW:A,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.006329113924050633,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,1.0,0.996268656716418,1.0,0.9620253164556962,0.15822784810126586,0.0,0.8924050632911392,0.0,0.001865671641791045,0.0,0.0379746835443038,0.12025316455696206,0.0379746835443038,0.10126582278481013,0.0,0.001865671641791045,0.0,0.0,0.3227848101265823,0.2405063291139241,0.0,0.0,0.0,0.0,0.0,0.17721518987341772,0.2531645569620253,0.0,0.0,0.0,0.0,0.0,0.15822784810126586,0.2911392405063291,0.0,0.0,0.0,0.0,0.0,0.05063291139240506,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.04430379746835443,0.0,0.0,0.0,0.0,0.0,0.0,0.05063291139240506,0.0,0.0,0.0,0.0,0.0
3D3R:A,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0.060240963855421686,0.0,0.0,0.0,0.0,0.0,0.07228915662650602,0.0,0.40963855421686746,0.9638554216867472,0.9224489795918368,1.0,1.0,0.18072289156626506,0.0,0.5903614457831325,0.03614457831325301,0.024489795918367342,0.0,0.0,0.1566265060240964,0.04819277108433735,0.0,0.0,0.00816326530612245,0.0,0.0,0.3614457831325301,0.13253012048192772,0.0,0.0,0.00816326530612245,0.0,0.0,0.10843373493975904,0.1686746987951807,0.0,0.0,0.00816326530612245,0.0,0.0,0.12048192771084335,0.3253012048192771,0.0,0.0,0.028571428571428567,0.0,0.0,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.060240963855421686,0.0,0.0,0.0,0.0,0.0,0.0,0.13253012048192772,0.0,0.0,0.0,0.0,0.0
3CGX:A,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.008658008658008658,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.008658008658008658,0.0,0.09090909090909093,1.0,0.9962311557788944,1.0,0.9913419913419912,0.09523809523809523,0.0,0.9090909090909092,0.0,0.003768844221105528,0.0,0.008658008658008658,0.14285714285714285,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.341991341991342,0.23376623376623376,0.0,0.0,0.0,0.0,0.0,0.20346320346320346,0.24675324675324675,0.0,0.0,0.0,0.0,0.0,0.1774891774891775,0.2987012987012987,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.06926406926406926,0.0,0.0,0.0,0.0,0.0,0.008658008658008658,0.060606060606060615,0.0,0.0,0.0,0.0,0.0,0.0,0.05627705627705628,0.0,0.0,0.0,0.0,0.0
1VHC:E,1,0,0,1,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0.0047169811320754715,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,1.0,1.0,1.0,0.9905660377358492,0.0660377358490566,0.0,0.9858490566037736,0.0,0.0,0.0,0.009433962264150943,0.09905660377358493,0.014150943396226415,0.009433962264150943,0.0,0.0,0.0,0.0,0.37264150943396224,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,0.24056603773584906,0.3018867924528302,0.0,0.0,0.0,0.0,0.0,0.18867924528301888,0.2735849056603773,0.0,0.0,0.0,0.0,0.0,0.02358490566037736,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.08018867924528301,0.0,0.0,0.0,0.0,0.0,0.0,0.042452830188679236,0.0,0.0,0.0,0.0,0.0
5GOT:A,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.04666666666666667,1.0,0.9903100775193798,1.0,1.0,0.08666666666666667,0.006666666666666667,0.78,0.0,0.009689922480620157,0.0,0.0,0.16666666666666666,0.03333333333333333,0.17333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.20666666666666667,0.0,0.0,0.0,0.0,0.0,0.20666666666666667,0.22666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.30666666666666664,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666667,0.0,0.0,0.0,0.0,0.0
4DXX:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0026954177897574125,0.0,0.2452830188679245,1.0,1.0,1.0,0.9757412398921832,0.07277628032345014,0.005390835579514825,0.7547169811320755,0.0,0.0,0.0,0.024258760107816708,0.11590296495956873,0.03504043126684636,0.0,0.0,0.0,0.0,0.0,0.32345013477088946,0.2506738544474393,0.0,0.0,0.0,0.0,0.0,0.2210242587601078,0.2803234501347709,0.0,0.0,0.0,0.0,0.0,0.2210242587601078,0.25336927223719674,0.0,0.0,0.0,0.0,0.0,0.029649595687331536,0.04582210242587601,0.0,0.0,0.0,0.0,0.0,0.013477088948787064,0.08086253369272238,0.0,0.0,0.0,0.0,0.0,0.0,0.04582210242587601,0.0,0.0,0.0,0.0,0.0
1VIO:B,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0.004347826086956522,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.013043478260869565,0.0,0.2260869565217392,1.0,0.9919571045576407,1.0,0.991304347826087,0.13043478260869565,0.008695652173913044,0.7739130434782608,0.0,0.006702412868632708,0.0,0.008695652173913044,0.16956521739130434,0.052173913043478265,0.0,0.0,0.0013404825737265414,0.0,0.0,0.3782608695652174,0.27391304347826084,0.0,0.0,0.0,0.0,0.0,0.13478260869565215,0.2782608695652174,0.0,0.0,0.0,0.0,0.0,0.1608695652173913,0.2130434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.056521739130434775,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.052173913043478265,0.0,0.0,0.0,0.0,0.0,0.0,0.060869565217391314,0.0,0.0,0.0,0.0,0.0
4KI3:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.017751479289940832,1.0,0.9945255474452556,1.0,1.0,0.15976331360946747,0.0,0.9822485207100592,0.0,0.005474452554744526,0.0,0.0,0.13609467455621302,0.02366863905325444,0.0,0.0,0.0,0.0,0.0,0.3964497041420119,0.28994082840236685,0.0,0.0,0.0,0.0,0.0,0.17751479289940827,0.2958579881656805,0.0,0.0,0.0,0.0,0.0,0.1242603550295858,0.21301775147928995,0.0,0.0,0.0,0.0,0.0,0.0,0.059171597633136085,0.0,0.0,0.0,0.0,0.0,0.0,0.08284023668639054,0.0,0.0,0.0,0.0,0.0,0.0,0.035502958579881665,0.0,0.0,0.0,0.0,0.0
4I6S:A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.9431818181818182,0.992248062015504,1.0,1.0,0.25,0.0,0.6136363636363636,0.05681818181818181,0.0038759689922480615,0.0,0.0,0.25,0.07954545454545454,0.3863636363636364,0.0,0.0038759689922480615,0.0,0.0,0.26136363636363635,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.07954545454545454,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.19318181818181807,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0
3LM2:B,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01801801801801801,0.0,0.07207207207207207,1.0,0.9974193548387096,1.0,0.9414414414414416,0.0990990990990991,0.0,0.9189189189189192,0.0,0.0025806451612903226,0.0,0.054054054054054064,0.13963963963963966,0.036036036036036036,0.009009009009009007,0.0,0.0,0.0,0.0045045045045045045,0.32432432432432434,0.2882882882882883,0.0,0.0,0.0,0.0,0.0,0.1801801801801801,0.2252252252252253,0.0,0.0,0.0,0.0,0.0,0.2072072072072072,0.25225225225225223,0.0,0.0,0.0,0.0,0.0,0.022522522522522518,0.06756756756756757,0.0,0.0,0.0,0.0,0.0,0.009009009009009007,0.07207207207207207,0.0,0.0,0.0,0.0,0.0,0.0,0.058558558558558564,0.0,0.0,0.0,0.0,0.0
4EVR:A,3,0,0,0,1,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0027777777777777783,0.0027777777777777783,0.0,0.0,0.0,0.0,0.0,0.0027777777777777783,0.0027777777777777783,0.11944444444444445,1.0,1.0,1.0,0.8833333333333333,0.06944444444444445,0.0027777777777777783,0.8805555555555555,0.0,0.0,0.0,0.08333333333333333,0.08888888888888889,0.03888888888888889,0.0,0.0,0.0,0.0,0.030555555555555555,0.3555555555555556,0.275,0.0,0.0,0.0,0.0,0.0027777777777777783,0.18611111111111112,0.2888888888888889,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.26944444444444443,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05833333333333333,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0
5GUQ:A,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.006993006993006993,1.0,0.9939516129032258,1.0,0.986013986013986,0.0979020979020979,0.0,0.8531468531468531,0.0,0.006048387096774193,0.0,0.013986013986013986,0.15384615384615385,0.04195804195804196,0.13986013986013987,0.0,0.0,0.0,0.0,0.3076923076923077,0.2027972027972028,0.0,0.0,0.0,0.0,0.0,0.2167832167832168,0.23776223776223776,0.0,0.0,0.0,0.0,0.0,0.18181818181818185,0.25874125874125875,0.0,0.0,0.0,0.0,0.0,0.013986013986013986,0.1048951048951049,0.0,0.0,0.0,0.0,0.0,0.013986013986013986,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.06293706293706294,0.0,0.0,0.0,0.0,0.0
2XTL:B,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,3,2,0,0,0,0.0022123893805309734,0.0022123893805309734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8451327433628318,1.0,0.994760969220694,1.0,0.9668141592920354,0.14601769911504425,0.004424778761061947,0.15486725663716813,0.0,0.005239030779305829,0.0,0.033185840707964605,0.13053097345132744,0.06415929203539822,0.0,0.0,0.0,0.0,0.0,0.33628318584070804,0.2876106194690265,0.0,0.0,0.0,0.0,0.0,0.1902654867256637,0.3274336283185841,0.0,0.0,0.0,0.0,0.0,0.16371681415929204,0.21460176991150445,0.0,0.0,0.0,0.0,0.0,0.02212389380530973,0.01991150442477876,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.03761061946902655,0.0,0.0,0.0,0.0,0.0,0.0,0.0420353982300885,0.0,0.0,0.0,0.0,0.0
2FA8:D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02469135802469136,0.0,0.0,0.8888888888888888,0.9776951672862454,1.0,1.0,0.09876543209876544,0.0,0.5802469135802469,0.1111111111111111,0.01858736059479554,0.0,0.0,0.14814814814814814,0.02469135802469136,0.41975308641975306,0.0,0.0,0.0,0.0,0.3703703703703704,0.1728395061728395,0.0,0.0,0.0037174721189591076,0.0,0.0,0.2469135802469136,0.16049382716049382,0.0,0.0,0.0,0.0,0.0,0.09876543209876544,0.32098765432098764,0.0,0.0,0.0,0.0,0.0,0.0,0.08641975308641975,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.12345679012345676,0.0,0.0,0.0,0.0,0.0
3UF6:B,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0034965034965034965,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0034965034965034965,0.0,0.1153846153846154,1.0,1.0,1.0,0.9405594405594404,0.1153846153846154,0.0034965034965034965,0.8846153846153846,0.0,0.0,0.0,0.05944055944055944,0.0979020979020979,0.05244755244755245,0.0,0.0,0.0,0.0,0.0,0.3321678321678322,0.2657342657342657,0.0,0.0,0.0,0.0,0.0,0.17482517482517482,0.24825174825174826,0.0,0.0,0.0,0.0,0.0,0.2062937062937063,0.26223776223776224,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.05944055944055944,0.0,0.0,0.0,0.0,0.0,0.02797202797202797,0.06293706293706294,0.0,0.0,0.0,0.0,0.0,0.0,0.04195804195804196,0.0,0.0,0.0,0.0,0.0
