pdbId,deg_0,clco_0,clce_0,dce_0,ebc_0,cfcc_0,sgc_0,cpl_0,cs_0,dc2_0,deg_1,clco_1,clce_1,dce_1,ebc_1,cfcc_1,sgc_1,cpl_1,cs_1,dc2_1,deg_2,clco_2,clce_2,dce_2,ebc_2,cfcc_2,sgc_2,cpl_2,cs_2,dc2_2,deg_3,clco_3,clce_3,dce_3,ebc_3,cfcc_3,sgc_3,cpl_3,cs_3,dc2_3,deg_4,clco_4,clce_4,dce_4,ebc_4,cfcc_4,sgc_4,cpl_4,cs_4,dc2_4,deg_5,clco_5,clce_5,dce_5,ebc_5,cfcc_5,sgc_5,cpl_5,cs_5,dc2_5,deg_6,clco_6,clce_6,dce_6,ebc_6,cfcc_6,sgc_6,cpl_6,cs_6,dc2_6,deg_7,clco_7,clce_7,dce_7,ebc_7,cfcc_7,sgc_7,cpl_7,cs_7,dc2_7,deg_8,clco_8,clce_8,dce_8,ebc_8,cfcc_8,sgc_8,cpl_8,cs_8,dc2_8,deg_9,clco_9,clce_9,dce_9,ebc_9,cfcc_9,sgc_9,cpl_9,cs_9,dc2_9,label
4rkx:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.12751054058872152,0.026827663646635778,0.006628582339267825,0.005725749446779148,75.29647700519952,3.0477594280687303,0.0,0.06563792932005333,3.6666555555892253,0.19998000199980004,0.1806539991899874,0.0,0.07632468397262349,0.0,312.2184494598776,10.714188354254349,0.0,0.11932590140818099,4.999987804907793,0.31901663224121074,0.24698992497912067,0.0,0.0,0.0,0.0,0.0,1.1310264572264292,0.0,6.531637301724934,0.3983135661823436,0.0,0.0,0.0,0.0,0.0,0.0,1.3995248816336288,0.0,7.99998181822314,0.4980718508270612,0.0,0.0,0.0,0.0,0.0,0.0,1.7457736554595362,0.0,9.355534765478298,0.6205771231190829,0.0,0.0,0.0,0.0,0.0,0.0,2.0917595500703494,0.0,10.999780004399913,0.7161833143573326,0.0,0.0,0.0,0.0,0.0,0.0,2.701719098322143,0.0,11.999700007499813,0.8134875441168187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583253472887726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2gok:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.12359145842346345,0.01822961001244819,0.004585315726649776,0.0038570179743228033,94.15015971911646,3.3922820459118044,0.0,0.05555826484809147,3.7837735573687636,0.16665000166650001,0.16281395963421053,0.0,0.0,0.0,294.3390205794361,0.0,0.0,0.0,4.999983333388888,0.31465571387871766,0.0,0.0,0.0,0.0,0.0,0.0,1.1442082063380594,0.0,6.475519947188848,0.4063072284155028,0.0,0.0,0.0,0.0,0.0,0.0,1.3988691283683838,0.0,7.999987301607457,0.5011106555559698,0.0,0.0,0.0,0.0,0.0,0.0,1.7484349652582898,0.0,9.327094086827955,0.6249257423021402,0.0,0.0,0.0,0.0,0.0,0.0,2.123924102488057,0.0,10.999938889228392,0.7188279014316165,0.0,0.0,0.0,0.0,0.0,0.0,2.684102477960796,0.0,11.999700007499813,0.8099973000090004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9647002076458375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2gok:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.12286034228235368,0.018340166946485957,0.004556662823894423,0.003896170679990895,95.23075541114223,3.2995624681781766,0.0,0.0558891146828728,3.7499882812866208,0.19999000049997503,0.16269058753966897,0.0,0.0,0.0,301.9175927629014,10.105289182539769,0.0,0.0,4.99998571432653,0.31784473112266465,0.0,0.0,0.0,0.0,0.0,0.0,1.1410791980722501,0.0,6.503644887850447,0.40763326000280325,0.0,0.0,0.0,0.0,0.0,0.0,1.398810261601649,0.0,7.999988888904321,0.502479065891063,0.0,0.0,0.0,0.0,0.0,0.0,1.72145203467948,0.0,9.333324183015506,0.6285705904773079,0.0,0.0,0.0,0.0,0.0,0.0,2.126127652273758,0.0,10.999945000274998,0.718868589728327,0.0,0.0,0.0,0.0,0.0,0.0,2.691508299679622,0.0,11.999700007499813,0.8103420333033338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666612963261316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2oh1:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998000199980002,0.0,0.13412680288928916,0.037701127881785736,0.00905744245758252,0.006857910207464554,63.51142710564227,3.505124221266436,0.0,0.07779809376321674,3.761886848157866,0.16665000166650001,0.17540306999116767,0.0,0.09857644667265633,0.0,0.0,0.0,0.0,0.12571409523838387,4.999981481550068,0.3309457620371402,0.0,0.0,0.0,0.0,0.0,0.0,1.1667697045570469,0.0,6.454535674945947,0.40242704328129064,0.0,0.0,0.0,0.0,0.0,0.0,1.4269733405187435,0.0,7.999981395392103,0.4970956007926964,0.0,0.0,0.0,0.0,0.0,0.0,1.754039527709505,0.0,9.43744101599365,0.6232023301083177,0.0,0.0,0.0,0.0,0.0,0.0,2.1206524563236107,0.0,10.998900109989002,0.7124955469028317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095199546668828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985700204282796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2oh1:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.13294760516511747,0.03880138624463553,0.009367153133605038,0.007121594252915985,71.53657430072373,2.8832680561526303,0.0,0.08028898389505411,3.7368224377766435,0.0,0.17428082061500547,0.0,0.11485117910657555,0.0,0.0,0.0,0.0,0.12755410125787348,4.999978260964083,0.33331666749995836,0.0,0.0,0.0,0.0,0.0,0.0,1.1306879621485324,0.20112931235612072,6.454535674945947,0.4099689218938906,0.0,0.0,0.0,0.0,0.0,0.0,1.4214470619983157,0.0,7.999979487232084,0.4962349583818546,0.0,0.0,0.0,0.0,0.0,0.0,1.7461385795090856,0.0,9.434741588080051,0.623140093070848,0.0,0.0,0.0,0.0,0.0,0.0,2.1159688619217385,0.0,10.998900109989002,0.7166626852073041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.998800119988001,0.8097991580441687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972718429832456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2oh1:C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12598654449240074,0.038759667387790256,0.009012363703175716,0.006378846151943412,67.77687400277192,3.4436722273105427,0.0,0.08018860359565694,3.7391141777644443,0.0,0.1753806078319979,0.0,0.08576998125462139,0.0,0.0,0.0,0.0,0.12728066285980313,4.999979166753472,0.33332222259258026,0.0,0.0,0.15154754517243552,0.0,0.0,0.0,1.1194015605190721,0.2034680252904942,6.453114917007942,0.4048979165188469,0.0,0.0,0.0,0.0,0.0,0.0,1.433505159752309,0.0,7.999979487232084,0.49878732566409706,0.0,0.0,0.0,0.0,0.0,0.0,1.7636915849276564,0.0,9.2999535002325,0.6229730089863671,0.0,0.0,0.0,0.0,0.0,0.0,2.103875295246232,0.0,10.998900109989002,0.7148764844029246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.998800119988001,0.8074029218356197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888779013566517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2oh1:D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.13239608193989158,0.03833630113553889,0.009503121744766257,0.006807650717489256,68.19353230143822,3.441653387201543,0.0,0.07892712789644092,3.818164462888805,0.16665000166650001,0.17146728577058143,0.0,0.09686910888427473,0.0,0.0,0.0,0.0,0.12660318150130287,4.999977272830578,0.33331666749995836,0.0,0.0,0.0,0.0,0.0,0.0,1.1548345404523495,0.0,6.3809422524726145,0.40382488816464024,0.0,0.0,0.0,0.0,0.0,0.0,1.4212502857752576,0.0,7.999981395392103,0.49521329605799935,0.0,0.0,0.0,0.0,0.0,0.0,1.7757661090640569,0.0,9.476145351688801,0.624734292820093,0.0,0.0,0.0,0.0,0.0,0.0,2.1143091026375713,0.0,10.998900109989002,0.7148108436434609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8111072486956414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799902000979991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3n0z:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998000199980002,0.0,0.12911733801271727,0.03835794195638131,0.008982947877533103,0.007059087950839167,63.71970887808106,3.2615664642775695,0.0,0.07516928922164584,3.684191135836127,0.0,0.1805598776686143,0.0,0.09540723148622568,0.0,0.0,0.0,0.0,0.131428402930619,4.999982142920918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1430430789320396,0.0,6.483860509902403,0.4035264401352476,0.0,0.0,0.0,0.0,0.0,0.0,1.4237865937595098,0.0,7.999977777839505,0.5005020700104371,0.0,0.0,0.0,0.0,0.0,0.0,1.7375950067581798,0.0,9.172382164199433,0.6297894046948316,0.0,0.0,0.0,0.0,0.0,0.0,2.1319709994523093,0.0,0.0,0.7107098437777619,0.0,0.0,0.0,0.0,0.0,0.0,2.7161952886791907,0.0,0.0,0.8156814763834725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599936000426665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3n0z:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.13000605517034206,0.037857121347414834,0.009246357928917353,0.007293002542997489,58.81458798411022,3.5343326014742815,0.0,0.07573668000964236,3.7646837371544875,0.0,0.18163881577778213,0.0,0.09637601026896879,0.0,0.0,10.620360477937377,0.0,0.12894369856891075,4.999982758680143,0.33330000333300003,0.0,0.0,0.0,0.0,0.0,0.0,1.1760332026696314,0.0,6.437489941421966,0.39665021335797757,0.0,0.0,0.0,0.0,0.0,0.0,1.4194795031357463,0.0,7.999979487232084,0.4937872066973742,0.0,0.0,0.0,0.0,0.0,0.0,1.7573537476189822,0.0,9.159963360146559,0.6315298246941674,0.0,0.0,0.0,0.0,0.0,0.0,2.1012461430141536,0.0,0.0,0.712695018912608,0.0,0.0,0.0,0.0,0.0,0.0,2.6973611747554225,0.0,0.0,0.8142798980007288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699903000969992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3i24:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.13546577920933345,0.04520828119976398,0.010628753769143871,0.008466675988667344,64.22544793866612,3.0188182678257456,0.0,0.0797446766839803,3.782592249598915,0.0,0.18613734891348915,0.0,0.08132665229941281,0.0,0.0,0.0,0.0,0.13528430160014565,4.999976190589568,0.32578822098996757,0.25462273385265094,0.0,0.14837878969035045,0.0,0.0,0.0,1.152078405811154,0.20838744064279557,6.386349121933813,0.40717232441547724,0.0,0.0,0.0,0.0,0.0,0.0,1.397511958742219,0.0,7.999977142922448,0.49611500820603655,0.0,0.0,0.0,0.0,0.0,0.0,1.7497553516818352,0.0,9.249942187861325,0.6289365194444224,0.0,0.0,0.0,0.0,0.0,0.0,2.202291941012654,0.0,10.998900109989002,0.7157071286429993,0.0,0.0,0.0,0.0,0.0,0.0,2.697719189662923,0.0,0.0,0.8138821065380012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985700204282796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3i24:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998000199980002,0.0,0.13675540275506642,0.04712748147433823,0.010669527394660762,0.009013422438570074,66.20182951677081,2.5823452902521553,0.0,0.08342244610867884,3.7391141777644443,0.0,0.18838471950225338,0.0,0.09712361598684228,0.0,0.0,0.0,0.0,0.1342645251566923,4.999970588408304,0.32869822539994703,0.257001987243024,0.0,0.0,0.0,0.0,0.0,1.1336218962385338,0.21102765793231987,6.40424169310278,0.40787666412183254,0.0,0.0,0.0,0.0,0.0,0.0,1.3824496859169013,0.0,7.9999764706574386,0.4952090203520372,0.0,0.0,0.0,0.0,0.0,0.0,1.7609586381194924,0.0,9.187442578483884,0.6289903633242176,0.0,0.0,0.0,0.0,0.0,0.0,2.21092742940088,0.0,10.998900109989002,0.7136815551710366,0.0,0.0,0.0,0.0,0.0,0.0,2.686194524836743,0.0,0.0,0.8128142604031252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833169447175881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2hrz:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999971428979586,0.0,0.1230527187885421,0.020665048578500128,0.005618916739364177,0.003614699773626631,91.81361064475765,3.5630880938262326,0.0,0.05822789672033896,3.454534986257617,0.19999000049997503,0.1601630675064081,0.0,0.11556802831335099,0.0,318.4290504501453,12.337531451326505,0.0,0.10584583629964826,4.999987179520052,0.31781587123810406,0.0,0.0,0.0,0.0,0.0,0.0,1.1196747274532497,0.0,6.449535367398745,0.4079241298625493,0.0,0.0,0.0,0.0,0.0,0.0,1.387615714281451,0.0,7.999988059719313,0.5001939478097657,0.0,0.0,0.0,0.0,0.0,0.0,1.7648901917402287,0.0,9.479439069261549,0.6280152450006279,0.0,0.0,0.0,0.0,0.0,0.0,2.1284189485493377,0.0,10.999915385266267,0.724713102273209,0.0,0.0,0.0,0.0,0.0,0.0,2.6840775973548143,0.0,12.998700129987002,0.8039168397048647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555502469430727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3iqh:X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.12803960721893012,0.02380205934352613,0.00526723810973029,0.004936886384150076,93.52700132464317,3.3260341181413056,0.0,0.06548027580182658,3.5555423868800484,0.0,0.16925848604828056,0.0,0.08396956422742773,0.0,348.97252071472826,0.0,0.0,0.11373006405029065,4.999978260964083,0.32306504564410277,0.0,0.0,0.0,0.0,630.4919562588083,0.0,1.1248880960834382,0.0,6.424522241016754,0.4057779824704228,0.0,0.0,0.0,0.0,0.0,0.0,1.3885502070411384,0.0,7.999987096795005,0.5005959144384565,0.0,0.0,0.0,0.0,0.0,0.0,1.7402299240100245,0.0,9.399985538483786,0.626507101165135,0.0,0.0,0.0,0.0,0.0,0.0,2.113970215082206,0.0,10.999926667155552,0.7214234184041541,0.0,0.0,0.0,0.0,0.0,0.0,2.686431120640662,0.0,12.222086421261986,0.8176149595442502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755490518952097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
